sno,sort_order,event_type_mod,side,is_goal,assist_method,shot_outcome_mod,location_mod,Side1_Win,Side2_Win,Draw
5,50,0,2,0,0,0,2,0,0,1
5,51,0,1,0,0,0,2,0,0,1
5,52,0,2,0,0,0,6,0,0,1
5,53,3,2,0,0,0,6,0,0,1
5,54,0,1,0,0,0,1,0,0,1
5,55,3,2,0,0,0,6,0,0,1
5,56,3,1,0,0,0,6,0,0,1
5,57,0,2,0,0,0,1,0,0,1
5,58,3,1,0,0,0,6,0,0,1
5,59,0,2,0,0,0,2,0,0,1
5,60,0,1,0,0,0,2,0,0,1
5,61,3,2,0,0,0,6,0,0,1
5,62,0,2,0,0,0,2,0,0,1
5,63,3,1,0,0,0,6,0,0,1
5,64,0,2,0,0,0,2,0,0,1
5,65,3,1,0,0,0,6,0,0,1
5,66,3,1,0,0,0,6,0,0,1
5,67,4,1,0,0,0,6,0,0,1
5,68,7,1,0,0,0,6,0,0,1
5,69,0,2,0,0,0,1,0,0,1
5,70,0,2,0,0,0,2,0,0,1
5,71,3,1,0,0,0,6,0,0,1
5,72,3,1,0,0,0,6,0,0,1
5,73,0,2,0,0,0,1,0,0,1
5,74,0,2,0,0,0,1,0,0,1
5,75,3,1,0,0,0,6,0,0,1
5,76,0,2,0,0,0,1,0,0,1
5,77,1,2,0,1,1,15,0,0,1
5,78,1,2,0,0,1,3,0,0,1
5,79,0,1,0,0,0,2,0,0,1
5,80,3,2,0,0,0,6,0,0,1
5,81,3,1,0,0,0,6,0,0,1
5,82,0,2,0,0,0,1,0,0,1
5,83,1,2,0,1,1,3,0,0,1
5,84,0,2,0,0,0,1,0,0,1
5,85,3,1,0,0,0,6,0,0,1
5,86,4,1,0,0,0,6,0,0,1
5,87,0,2,0,0,0,6,0,0,1
5,88,0,2,0,0,0,1,0,0,1
5,89,1,2,0,0,1,15,0,0,1
5,90,0,1,0,0,0,2,0,0,1
5,91,3,2,0,0,0,6,0,0,1
5,92,1,2,0,1,1,15,0,0,1
5,93,3,1,0,0,0,6,0,0,1
5,94,0,2,0,0,0,2,0,0,1
5,95,1,2,0,2,1,3,0,0,1
5,96,0,1,0,0,0,6,0,0,1
5,97,0,1,0,0,0,2,0,0,1
5,98,3,2,0,0,0,6,0,0,1
5,99,0,1,0,0,0,2,0,0,1
5,100,3,2,0,0,0,6,0,0,1
5,101,0,1,0,0,0,2,0,0,1
5,102,3,2,0,0,0,6,0,0,1
5,103,0,1,0,0,0,1,0,0,1
5,104,3,2,0,0,0,6,0,0,1
5,105,4,2,0,0,0,6,0,0,1
5,106,0,1,0,0,0,6,0,0,1
5,107,1,1,0,0,2,3,0,0,1
5,108,0,2,0,0,0,6,0,0,1
5,109,7,2,0,0,0,6,0,0,1
5,110,7,1,0,0,0,6,0,0,1
5,111,1,2,0,0,2,15,0,0,1
5,112,3,1,0,0,0,6,0,0,1
5,113,0,2,0,0,0,1,0,0,1
5,114,1,2,1,1,1,3,0,1,0
5,115,7,2,0,0,0,6,0,1,0
5,116,3,1,0,0,0,6,0,1,0
5,117,0,2,0,0,0,2,0,1,0
5,118,0,1,0,0,0,1,0,1,0
5,119,3,2,0,0,0,6,0,1,0
5,120,3,1,0,0,0,6,0,1,0
5,121,0,2,0,0,0,1,0,1,0
5,122,0,1,0,0,0,6,0,1,0
5,123,1,1,0,0,2,15,0,1,0
5,124,3,1,0,0,0,6,0,1,0
5,125,0,1,0,0,0,2,0,1,0
5,126,0,2,0,0,0,1,0,1,0
5,127,3,2,0,0,0,6,0,1,0
5,128,3,2,0,0,0,6,0,1,0
5,129,4,2,0,0,0,6,0,1,0
5,130,1,1,0,0,1,15,0,1,0
5,131,3,1,0,0,0,6,0,1,0
5,132,0,1,0,0,0,2,0,1,0
5,133,7,2,0,0,0,6,0,1,0
5,134,0,2,0,0,0,2,0,1,0
5,135,3,2,0,0,0,6,0,1,0
6,1,3,2,0,0,0,6,0,0,1
6,2,0,1,0,0,0,1,0,0,1
6,3,0,1,0,0,0,6,0,0,1
6,4,0,2,0,0,0,6,0,0,1
6,5,3,2,0,0,0,6,0,0,1
6,6,0,1,0,0,0,1,0,0,1
6,7,0,1,0,0,0,1,0,0,1
6,8,1,1,0,0,2,15,0,0,1
6,9,3,2,0,0,0,6,0,0,1
6,10,0,1,0,0,0,1,0,0,1
6,11,1,1,0,1,2,15,0,0,1
6,12,3,1,0,0,0,6,0,0,1
6,13,0,2,0,0,0,2,0,0,1
6,14,0,2,0,0,0,2,0,0,1
6,15,3,1,0,0,0,6,0,0,1
6,16,0,2,0,0,0,6,0,0,1
6,17,1,2,1,0,1,3,0,1,0
6,18,0,2,0,0,0,6,0,1,0
6,19,1,2,0,0,2,15,0,1,0
6,20,1,2,0,0,1,3,0,1,0
6,21,0,2,0,0,0,6,0,1,0
6,22,1,2,1,4,1,3,0,1,0
6,23,1,1,0,4,2,6,0,1,0
6,24,3,1,0,0,0,6,0,1,0
6,25,0,2,0,0,0,1,0,1,0
6,26,0,2,0,0,0,6,0,1,0
6,27,1,2,0,0,1,15,0,1,0
6,28,0,2,0,0,0,6,0,1,0
6,29,1,2,0,2,2,3,0,1,0
6,30,3,2,0,0,0,6,0,1,0
6,31,0,1,0,0,0,1,0,1,0
6,32,1,1,0,2,2,3,0,1,0
6,33,0,2,0,0,0,6,0,1,0
6,34,0,2,0,0,0,2,0,1,0
6,35,3,1,0,0,0,6,0,1,0
6,36,4,1,0,0,0,6,0,1,0
6,37,0,1,0,0,0,1,0,1,0
6,38,3,2,0,0,0,6,0,1,0
6,39,0,1,0,0,0,1,0,1,0
6,40,3,2,0,0,0,6,0,1,0
6,41,1,1,0,2,1,3,0,1,0
6,42,0,2,0,0,0,2,0,1,0
6,43,3,1,0,0,0,6,0,1,0
6,44,0,1,0,0,0,1,0,1,0
6,45,4,2,0,0,0,6,0,1,0
6,46,0,1,0,0,0,1,0,1,0
6,47,3,2,0,0,0,6,0,1,0
6,48,1,1,0,1,2,15,0,1,0
6,49,0,2,0,0,0,6,0,1,0
6,50,3,2,0,0,0,6,0,1,0
6,51,0,1,0,0,0,2,0,1,0
6,52,0,1,0,0,0,1,0,1,0
6,53,4,2,0,0,0,6,0,1,0
6,54,1,1,1,0,1,6,0,1,0
6,55,0,1,0,0,0,1,0,1,0
6,56,3,2,0,0,0,6,0,1,0
6,57,1,2,0,4,2,15,0,1,0
6,58,1,1,0,1,2,15,0,1,0
6,59,3,1,0,0,0,6,0,1,0
6,60,0,2,0,0,0,1,0,1,0
6,61,1,1,1,1,1,3,0,0,1
6,62,0,1,0,0,0,6,0,0,1
6,63,7,2,0,0,0,6,0,0,1
6,64,3,2,0,0,0,6,0,0,1
6,65,0,1,0,0,0,1,0,0,1
6,66,0,2,0,0,0,2,0,0,1
6,67,3,1,0,0,0,6,0,0,1
6,68,1,1,0,1,1,3,0,0,1
6,69,0,1,0,0,0,6,0,0,1
6,70,0,1,0,0,0,6,0,0,1
6,71,1,1,0,0,1,3,0,0,1
6,72,1,1,0,1,2,3,0,0,1
6,73,3,1,0,0,0,6,0,0,1
6,74,0,2,0,0,0,1,0,0,1
6,75,7,2,0,0,0,6,0,0,1
6,76,3,2,0,0,0,6,0,0,1
6,77,0,1,0,0,0,1,0,0,1
6,78,0,1,0,0,0,6,0,0,1
6,79,1,1,0,0,1,15,0,0,1
6,80,1,1,0,0,2,3,0,0,1
6,81,0,1,0,0,0,6,0,0,1
6,82,1,1,0,0,1,15,0,0,1
6,83,0,1,0,0,0,6,0,0,1
6,84,7,1,0,0,0,6,0,0,1
6,85,1,1,0,2,2,3,0,0,1
6,86,1,1,0,1,1,3,0,0,1
6,87,1,1,0,1,2,15,0,0,1
6,88,1,1,0,1,1,3,0,0,1
6,89,0,1,0,0,0,6,0,0,1
6,90,3,2,0,0,0,6,0,0,1
6,91,0,1,0,0,0,2,0,0,1
6,92,1,1,0,2,2,3,0,0,1
6,93,7,1,0,0,0,6,0,0,1
6,94,1,1,0,1,1,3,0,0,1
6,95,0,1,0,0,0,6,0,0,1
6,96,1,1,0,2,2,3,0,0,1
6,97,1,1,0,1,1,3,0,0,1
6,98,0,1,0,0,0,6,0,0,1
6,99,0,1,0,0,0,6,0,0,1
6,100,0,1,0,0,0,6,0,0,1
6,101,7,1,0,0,0,6,0,0,1
6,102,0,1,0,0,0,6,0,0,1
6,103,0,1,0,0,0,6,0,0,1
6,104,0,2,0,0,0,1,0,0,1
6,105,3,1,0,0,0,6,0,0,1
6,106,4,1,0,0,0,6,0,0,1
6,107,1,2,0,3,1,3,0,0,1
6,108,7,2,0,0,0,6,0,0,1
6,109,0,2,0,0,0,6,0,0,1
6,110,0,2,0,0,0,1,0,0,1
6,111,0,2,0,0,0,6,0,0,1
6,112,1,2,0,0,2,15,0,0,1
6,113,3,1,0,0,0,6,0,0,1
6,114,0,2,0,0,0,2,0,0,1
6,115,3,1,0,0,0,6,0,0,1
7,1,0,1,0,0,0,6,0,0,1
7,2,0,1,0,0,0,1,0,0,1
7,3,3,2,0,0,0,6,0,0,1
7,4,1,1,0,2,1,3,0,0,1
7,5,3,1,0,0,0,6,0,0,1
7,6,0,2,0,0,0,2,0,0,1
7,7,3,1,0,0,0,6,0,0,1
7,8,0,2,0,0,0,2,0,0,1
7,9,0,1,0,0,0,2,0,0,1
7,10,3,2,0,0,0,6,0,0,1
7,11,0,2,0,0,0,6,0,0,1
7,12,0,2,0,0,0,6,0,0,1
7,13,0,1,0,0,0,2,0,0,1
7,14,3,2,0,0,0,6,0,0,1
7,15,1,1,0,1,1,15,0,0,1
7,16,0,1,0,0,0,6,0,0,1
7,17,1,1,0,2,2,13,0,0,1
7,18,0,1,0,0,0,2,0,0,1
7,19,3,2,0,0,0,6,0,0,1
7,20,0,1,0,0,0,2,0,0,1
7,21,3,2,0,0,0,6,0,0,1
7,22,3,1,0,0,0,6,0,0,1
7,23,0,2,0,0,0,2,0,0,1
7,24,0,1,0,0,0,2,0,0,1
7,25,3,2,0,0,0,6,0,0,1
7,26,0,2,0,0,0,6,0,0,1
7,27,1,2,0,2,1,13,0,0,1
7,28,0,1,0,0,0,2,0,0,1
7,29,3,2,0,0,0,6,0,0,1
7,30,0,1,0,0,0,1,0,0,1
7,31,3,2,0,0,0,6,0,0,1
7,32,0,1,0,0,0,6,0,0,1
7,33,1,1,0,0,2,3,0,0,1
7,34,0,1,0,0,0,6,0,0,1
7,35,1,1,0,2,2,3,0,0,1
7,36,0,2,0,0,0,6,0,0,1
7,37,0,1,0,0,0,6,0,0,1
7,38,0,1,0,0,0,6,0,0,1
7,39,3,1,0,0,0,6,0,0,1
7,40,0,2,0,0,0,2,0,0,1
7,41,0,2,0,0,0,2,0,0,1
7,42,4,1,0,0,0,6,0,0,1
7,43,1,1,0,0,1,15,0,0,1
7,44,0,1,0,0,0,6,0,0,1
7,45,1,1,0,2,2,3,0,0,1
7,46,3,1,0,0,0,6,0,0,1
7,47,0,2,0,0,0,1,0,0,1
7,48,0,1,0,0,0,6,0,0,1
7,49,1,1,0,2,1,3,0,0,1
7,50,1,1,0,0,1,15,0,0,1
7,51,0,1,0,0,0,2,0,0,1
7,52,3,2,0,0,0,6,0,0,1
7,53,1,2,0,0,1,15,0,0,1
7,54,1,2,0,2,2,3,0,0,1
7,55,3,1,0,0,0,6,0,0,1
7,56,0,2,0,0,0,2,0,0,1
7,57,3,1,0,0,0,6,0,0,1
7,58,0,2,0,0,0,1,0,0,1
7,59,1,2,1,2,1,3,0,1,0
7,60,1,1,0,1,2,3,0,1,0
7,61,0,2,0,0,0,6,0,1,0
7,62,0,1,0,0,0,1,0,1,0
7,63,3,2,0,0,0,6,0,1,0
7,64,0,1,0,0,0,6,0,1,0
7,65,0,1,0,0,0,6,0,1,0
7,66,0,1,0,0,0,1,0,1,0
7,67,3,2,0,0,0,6,0,1,0
7,68,4,2,0,0,0,6,0,1,0
7,69,0,1,0,0,0,6,0,1,0
7,70,1,2,0,1,2,15,0,1,0
7,71,3,1,0,0,0,6,0,1,0
7,72,0,2,0,0,0,2,0,1,0
7,73,1,2,0,0,1,15,0,1,0
7,74,0,2,0,0,0,6,0,1,0
7,75,1,2,0,0,1,3,0,1,0
7,76,1,2,0,1,1,6,0,1,0
7,77,3,1,0,0,0,6,0,1,0
7,78,3,1,0,0,0,6,0,1,0
7,79,0,2,0,0,0,2,0,1,0
7,80,0,1,0,0,0,1,0,1,0
7,81,3,2,0,0,0,6,0,1,0
7,82,1,2,0,2,2,15,0,1,0
7,83,7,1,0,0,0,6,0,1,0
7,84,7,1,0,0,0,6,0,1,0
7,85,1,1,0,2,2,3,0,1,0
7,86,1,1,0,1,2,3,0,1,0
7,87,0,1,0,0,0,2,0,1,0
7,88,3,2,0,0,0,6,0,1,0
7,89,0,1,0,0,0,6,0,1,0
7,90,1,1,0,2,1,3,0,1,0
7,91,1,1,0,0,1,3,0,1,0
7,92,1,1,0,3,1,15,0,1,0
7,93,1,2,0,1,2,15,0,1,0
7,94,7,2,0,0,0,6,0,1,0
7,95,1,2,1,1,1,15,0,1,0
7,96,7,2,0,0,0,6,0,1,0
7,97,7,1,0,0,0,6,0,1,0
7,98,1,2,0,1,1,15,0,1,0
7,99,3,1,0,0,0,6,0,1,0
7,100,0,2,0,0,0,1,0,1,0
7,101,4,1,0,0,0,6,0,1,0
7,102,1,1,0,1,1,3,0,1,0
7,103,0,1,0,0,0,1,0,1,0
7,104,3,2,0,0,0,6,0,1,0
7,105,4,2,0,0,0,6,0,1,0
7,106,4,1,0,0,0,6,0,1,0
7,107,7,2,0,0,0,6,0,1,0
7,108,3,1,0,0,0,6,0,1,0
7,109,0,2,0,0,0,2,0,1,0
7,110,4,1,0,0,0,6,0,1,0
7,111,0,1,0,0,0,1,0,1,0
7,112,3,2,0,0,0,6,0,1,0
7,113,1,2,0,1,1,3,0,1,0
7,114,1,1,0,1,1,15,0,1,0
7,115,0,1,0,0,0,1,0,1,0
7,116,3,2,0,0,0,6,0,1,0
7,117,1,1,0,0,1,15,0,1,0
7,118,0,1,0,0,0,6,0,1,0
8,1,0,1,0,0,0,6,0,0,1
8,2,1,1,0,1,1,15,0,0,1
8,3,0,1,0,0,0,6,0,0,1
8,4,1,1,0,0,2,15,0,0,1
8,5,0,1,0,0,0,6,0,0,1
8,6,1,1,1,2,1,3,1,0,0
8,7,3,2,0,0,0,6,1,0,0
8,8,0,1,0,0,0,1,1,0,0
8,9,0,1,0,0,0,6,1,0,0
8,10,3,2,0,0,0,6,1,0,0
8,11,0,1,0,0,0,1,1,0,0
8,12,1,2,1,1,1,3,0,0,1
8,13,3,2,0,0,0,6,0,0,1
8,14,0,1,0,0,0,1,0,0,1
8,15,0,1,0,0,0,6,0,0,1
8,16,0,1,0,0,0,6,0,0,1
8,17,1,1,0,2,1,3,0,0,1
8,18,0,1,0,0,0,6,0,0,1
8,19,1,1,0,0,2,15,0,0,1
8,20,1,2,0,1,2,15,0,0,1
8,21,3,2,0,0,0,6,0,0,1
8,22,0,1,0,0,0,1,0,0,1
8,23,1,1,0,0,1,15,0,0,1
8,24,1,2,0,0,1,3,0,0,1
8,25,0,1,0,0,0,6,0,0,1
8,26,0,2,0,0,0,2,0,0,1
8,27,3,1,0,0,0,6,0,0,1
8,28,0,1,0,0,0,6,0,0,1
8,29,3,2,0,0,0,6,0,0,1
8,30,0,1,0,0,0,2,0,0,1
8,31,0,1,0,0,0,6,0,0,1
8,32,1,1,0,2,1,3,0,0,1
8,33,0,2,0,0,0,2,0,0,1
8,34,3,1,0,0,0,6,0,0,1
8,35,0,2,0,0,0,6,0,0,1
8,36,1,2,0,1,1,6,0,0,1
8,37,0,2,0,0,0,6,0,0,1
8,38,3,2,0,0,0,6,0,0,1
8,39,0,1,0,0,0,1,0,0,1
8,40,1,1,0,0,2,15,0,0,1
8,41,0,2,0,0,0,1,0,0,1
8,42,3,1,0,0,0,6,0,0,1
8,43,1,2,0,0,1,15,0,0,1
8,44,1,2,0,1,1,15,0,0,1
8,45,0,2,0,0,0,1,0,0,1
8,46,3,1,0,0,0,6,0,0,1
8,47,1,2,0,0,1,15,0,0,1
8,48,0,2,0,0,0,6,0,0,1
8,49,1,2,0,0,2,13,0,0,1
8,50,1,2,1,0,1,13,0,1,0
8,51,1,2,0,1,2,15,0,1,0
8,52,1,2,0,1,1,3,0,1,0
8,53,0,2,0,0,0,6,0,1,0
8,54,1,2,0,2,1,3,0,1,0
8,55,0,1,0,0,0,6,0,1,0
8,56,0,2,0,0,0,6,0,1,0
8,57,0,1,0,0,0,1,0,1,0
8,58,3,2,0,0,0,6,0,1,0
8,59,1,1,0,1,2,3,0,1,0
8,60,3,1,0,0,0,6,0,1,0
8,61,0,2,0,0,0,1,0,1,0
8,62,3,1,0,0,0,6,0,1,0
8,63,0,2,0,0,0,2,0,1,0
8,64,1,2,0,1,1,3,0,1,0
8,65,3,1,0,0,0,6,0,1,0
8,66,0,2,0,0,0,1,0,1,0
8,67,1,2,0,0,1,15,0,1,0
8,68,0,1,0,0,0,6,0,1,0
8,69,7,1,0,0,0,6,0,1,0
8,70,1,2,0,2,2,13,0,1,0
8,71,3,1,0,0,0,6,0,1,0
8,72,0,2,0,0,0,1,0,1,0
8,73,3,1,0,0,0,6,0,1,0
8,74,0,2,0,0,0,1,0,1,0
8,75,1,2,0,0,1,15,0,1,0
8,76,0,1,0,0,0,6,0,1,0
8,77,0,1,0,0,0,2,0,1,0
8,78,3,2,0,0,0,6,0,1,0
8,79,4,2,0,0,0,6,0,1,0
8,80,7,1,0,0,0,6,0,1,0
8,81,0,1,0,0,0,6,0,1,0
8,82,0,1,0,0,0,6,0,1,0
8,83,0,2,0,0,0,6,0,1,0
8,84,3,1,0,0,0,6,0,1,0
8,85,0,2,0,0,0,2,0,1,0
8,86,1,1,0,1,1,6,0,1,0
8,87,0,1,0,0,0,6,0,1,0
8,88,0,1,0,0,0,2,0,1,0
8,89,3,2,0,0,0,6,0,1,0
8,90,0,1,0,0,0,6,0,1,0
8,91,1,2,0,1,1,15,0,1,0
8,92,0,2,0,0,0,6,0,1,0
8,93,3,1,0,0,0,6,0,1,0
8,94,0,2,0,0,0,1,0,1,0
8,95,1,2,0,1,1,3,0,1,0
8,96,1,2,1,0,1,13,0,1,0
8,97,3,1,0,0,0,6,0,1,0
8,98,0,2,0,0,0,1,0,1,0
8,99,7,2,0,0,0,6,0,1,0
8,100,3,1,0,0,0,6,0,1,0
8,101,0,2,0,0,0,2,0,1,0
8,102,4,1,0,0,0,6,0,1,0
8,103,1,1,0,0,1,13,0,1,0
8,104,0,1,0,0,0,6,0,1,0
8,105,0,2,0,0,0,2,0,1,0
8,106,3,1,0,0,0,6,0,1,0
8,107,0,2,0,0,0,2,0,1,0
8,108,3,1,0,0,0,6,0,1,0
8,109,0,2,0,0,0,1,0,1,0
8,110,0,1,0,0,0,2,0,1,0
8,111,3,2,0,0,0,6,0,1,0
8,112,0,1,0,0,0,2,0,1,0
8,113,3,2,0,0,0,6,0,1,0
8,114,1,1,0,2,2,3,0,1,0
8,115,7,1,0,0,0,6,0,1,0
8,116,3,1,0,0,0,6,0,1,0
8,117,0,2,0,0,0,1,0,1,0
8,118,4,1,0,0,0,6,0,1,0
8,119,7,2,0,0,0,6,0,1,0
8,120,1,2,0,0,2,15,0,1,0
8,121,0,1,0,0,0,1,0,1,0
8,122,3,2,0,0,0,6,0,1,0
8,123,0,2,0,0,0,6,0,1,0
8,124,0,2,0,0,0,6,0,1,0
8,125,0,1,0,0,0,2,0,1,0
8,126,3,2,0,0,0,6,0,1,0
8,127,0,1,0,0,0,6,0,1,0
8,128,1,2,0,0,2,15,0,1,0
8,129,1,2,0,1,1,15,0,1,0
9,1,1,2,0,1,1,6,0,0,1
9,2,1,2,0,2,2,3,0,0,1
9,3,3,1,0,0,0,6,0,0,1
9,4,0,2,0,0,0,2,0,0,1
9,5,3,1,0,0,0,6,0,0,1
9,6,0,2,0,0,0,1,0,0,1
9,7,0,1,0,0,0,2,0,0,1
9,8,3,2,0,0,0,6,0,0,1
9,9,0,1,0,0,0,6,0,0,1
9,10,1,2,0,1,1,15,0,0,1
9,11,0,1,0,0,0,1,0,0,1
9,12,0,2,0,0,0,6,0,0,1
9,13,4,2,0,0,0,6,0,0,1
9,14,1,1,0,0,1,15,0,0,1
9,15,3,1,0,0,0,6,0,0,1
9,16,4,1,0,0,0,6,0,0,1
9,17,0,2,0,0,0,2,0,0,1
9,18,0,1,0,0,0,1,0,0,1
9,19,3,2,0,0,0,6,0,0,1
9,20,1,2,1,0,1,3,0,1,0
9,21,0,1,0,0,0,2,0,1,0
9,22,3,2,0,0,0,6,0,1,0
9,23,4,2,0,0,0,6,0,1,0
9,24,0,2,0,0,0,6,0,1,0
9,25,1,2,0,0,2,3,0,1,0
9,26,0,1,0,0,0,1,0,1,0
9,27,0,2,0,0,0,6,0,1,0
9,28,3,2,0,0,0,6,0,1,0
9,29,0,2,0,0,0,1,0,1,0
9,30,1,2,0,1,1,15,0,1,0
9,31,0,1,0,0,0,6,0,1,0
9,32,0,1,0,0,0,2,0,1,0
9,33,3,2,0,0,0,6,0,1,0
9,34,1,1,0,1,2,15,0,1,0
9,35,0,2,0,0,0,6,0,1,0
9,36,1,2,0,0,1,13,0,1,0
9,37,0,2,0,0,0,6,0,1,0
9,38,1,2,0,3,1,3,0,1,0
9,39,3,1,0,0,0,6,0,1,0
9,40,0,2,0,0,0,2,0,1,0
9,41,3,1,0,0,0,6,0,1,0
9,42,0,2,0,0,0,2,0,1,0
9,43,0,1,0,0,0,6,0,1,0
9,44,0,1,0,0,0,6,0,1,0
9,45,0,1,0,0,0,6,0,1,0
9,46,0,1,0,0,0,6,0,1,0
9,47,0,1,0,0,0,1,0,1,0
9,48,3,2,0,0,0,6,0,1,0
9,49,3,1,0,0,0,6,0,1,0
9,50,0,2,0,0,0,2,0,1,0
9,51,0,1,0,0,0,1,0,1,0
9,52,3,2,0,0,0,6,0,1,0
9,53,0,1,0,0,0,6,0,1,0
9,54,0,1,0,0,0,6,0,1,0
9,55,7,1,0,0,0,6,0,1,0
9,56,0,1,0,0,0,2,0,1,0
9,57,3,2,0,0,0,6,0,1,0
9,58,0,1,0,0,0,1,0,1,0
9,59,3,2,0,0,0,6,0,1,0
9,60,0,1,0,0,0,2,0,1,0
9,61,3,2,0,0,0,6,0,1,0
9,62,1,2,0,0,2,3,0,1,0
9,63,0,1,0,0,0,2,0,1,0
9,64,3,2,0,0,0,6,0,1,0
9,65,3,1,0,0,0,6,0,1,0
9,66,0,2,0,0,0,2,0,1,0
9,67,0,1,0,0,0,2,0,1,0
9,68,3,2,0,0,0,6,0,1,0
9,69,0,1,0,0,0,1,0,1,0
9,70,0,2,0,0,0,6,0,1,0
9,71,0,1,0,0,0,1,0,1,0
9,72,3,2,0,0,0,6,0,1,0
9,73,1,2,0,2,1,3,0,1,0
9,74,1,2,0,2,2,3,0,1,0
9,75,1,2,0,0,1,3,0,1,0
9,76,0,2,0,0,0,6,0,1,0
9,77,1,1,0,1,2,3,0,1,0
9,78,0,1,0,0,0,6,0,1,0
9,79,1,1,0,3,2,13,0,1,0
9,80,3,1,0,0,0,6,0,1,0
9,81,0,2,0,0,0,1,0,1,0
9,82,3,1,0,0,0,6,0,1,0
9,83,1,2,0,0,1,3,0,1,0
9,84,0,2,0,0,0,2,0,1,0
9,85,3,1,0,0,0,6,0,1,0
9,86,0,2,0,0,0,1,0,1,0
9,87,0,1,0,0,0,2,0,1,0
9,88,3,2,0,0,0,6,0,1,0
9,89,1,2,0,2,2,13,0,1,0
9,90,1,1,0,2,1,3,0,1,0
9,91,7,2,0,0,0,6,0,1,0
9,92,3,1,0,0,0,6,0,1,0
9,93,0,2,0,0,0,2,0,1,0
9,94,1,1,0,4,1,3,0,1,0
9,95,1,1,0,0,2,3,0,1,0
9,96,0,1,0,0,0,1,0,1,0
9,97,3,2,0,0,0,6,0,1,0
9,98,4,2,0,0,0,6,0,1,0
9,99,4,1,0,0,0,6,0,1,0
9,100,7,2,0,0,0,6,0,1,0
9,101,0,1,0,0,0,1,0,1,0
9,102,3,2,0,0,0,6,0,1,0
9,103,0,1,0,0,0,2,0,1,0
9,104,7,1,0,0,0,6,0,1,0
9,105,3,2,0,0,0,6,0,1,0
9,106,4,2,0,0,0,6,0,1,0
9,107,1,2,0,1,1,3,0,1,0
9,108,0,2,0,0,0,6,0,1,0
9,109,7,2,0,0,0,6,0,1,0
9,110,1,2,0,1,1,15,0,1,0
9,111,1,2,1,0,1,6,0,1,0
9,112,3,1,0,0,0,6,0,1,0
9,113,0,2,0,0,0,2,0,1,0
9,114,0,1,0,0,0,1,0,1,0
9,115,7,1,0,0,0,6,0,1,0
9,116,3,2,0,0,0,6,0,1,0
9,117,4,2,0,0,0,6,0,1,0
9,118,1,2,1,1,1,3,0,1,0
10,1,0,1,0,0,0,2,0,0,1
10,2,3,1,0,0,0,6,0,0,1
10,3,0,2,0,0,0,1,0,0,1
10,4,1,2,0,1,2,15,0,0,1
10,5,0,1,0,0,0,1,0,0,1
10,6,3,2,0,0,0,6,0,0,1
10,7,1,1,0,2,2,3,0,0,1
10,8,0,1,0,0,0,2,0,0,1
10,9,3,2,0,0,0,6,0,0,1
10,10,0,1,0,0,0,2,0,0,1
10,11,3,2,0,0,0,6,0,0,1
10,12,3,1,0,0,0,6,0,0,1
10,13,0,2,0,0,0,1,0,0,1
10,14,0,1,0,0,0,2,0,0,1
10,15,3,2,0,0,0,6,0,0,1
10,16,3,1,0,0,0,6,0,0,1
10,17,1,2,0,1,1,15,0,0,1
10,18,0,1,0,0,0,2,0,0,1
10,19,3,2,0,0,0,6,0,0,1
10,20,1,2,0,2,2,3,0,0,1
10,21,3,1,0,0,0,6,0,0,1
10,22,0,2,0,0,0,1,0,0,1
10,23,1,2,0,0,1,15,0,0,1
10,24,1,2,0,0,1,15,0,0,1
10,25,0,2,0,0,0,6,0,0,1
10,26,1,2,0,2,2,3,0,0,1
10,27,0,1,0,0,0,1,0,0,1
10,28,3,2,0,0,0,6,0,0,1
10,29,3,1,0,0,0,6,0,0,1
10,30,0,2,0,0,0,1,0,0,1
10,31,4,1,0,0,0,6,0,0,1
10,32,1,2,0,1,2,15,0,0,1
10,33,0,1,0,0,0,1,0,0,1
10,34,3,2,0,0,0,6,0,0,1
10,35,3,1,0,0,0,6,0,0,1
10,36,0,2,0,0,0,2,0,0,1
10,37,0,1,0,0,0,1,0,0,1
10,38,3,2,0,0,0,6,0,0,1
10,39,4,2,0,0,0,6,0,0,1
10,40,0,1,0,0,0,6,0,0,1
10,41,3,1,0,0,0,6,0,0,1
10,42,0,2,0,0,0,2,0,0,1
10,43,3,1,0,0,0,6,0,0,1
10,44,0,2,0,0,0,1,0,0,1
10,45,1,2,0,0,2,15,0,0,1
10,46,0,1,0,0,0,1,0,0,1
10,47,3,2,0,0,0,6,0,0,1
10,48,0,2,0,0,0,6,0,0,1
10,49,3,1,0,0,0,6,0,0,1
10,50,0,2,0,0,0,1,0,0,1
10,51,4,1,0,0,0,6,0,0,1
10,52,1,2,0,2,2,3,0,0,1
10,53,0,1,0,0,0,1,0,0,1
10,54,3,2,0,0,0,6,0,0,1
10,55,1,2,0,1,1,15,0,0,1
10,56,0,2,0,0,0,6,0,0,1
10,57,1,2,0,0,1,15,0,0,1
10,58,0,2,0,0,0,2,0,0,1
10,59,1,1,0,2,2,3,0,0,1
10,60,0,1,0,0,0,6,0,0,1
10,61,0,1,0,0,0,6,0,0,1
10,62,0,1,0,0,0,1,0,0,1
10,63,3,2,0,0,0,6,0,0,1
10,64,1,2,0,1,1,15,0,0,1
10,65,0,2,0,0,0,6,0,0,1
10,66,1,2,0,1,1,15,0,0,1
10,67,1,2,1,0,1,3,0,1,0
